timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower,fib_0.236,fib_0.382,fib_0.5,fib_0.618,fib_0.786,atr,volume_sma,volume_ratio
2025-03-11 23:17:37.881898,1.2,1.23131658272341,1.2,1.2206193361913227,73348838315.25949,1.2052087212724636,1.130515774732208,1.2206193361913227,1.2206193361913227,47.91706461336505,0.0,0.0,0.0,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 00:17:37.881898,1.2206193361913227,1.2315513827117366,1.2183903599268349,1.2221356029216608,37359814521.834526,1.2052087212724636,1.130515774732208,1.2214406473369224,1.2214066285320753,47.91706461336505,3.40188048471024e-05,1.8899336026168e-05,1.51194688209344e-05,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 01:17:37.881898,1.2221356029216608,1.2221356029216608,1.2083935536527384,1.210396720763934,5626585669.552267,1.2052087212724636,1.130515774732208,1.2171302002449247,1.2174508755685587,47.91706461336505,-0.000320675323634001,-0.0001202706064575078,-0.00020040471717649316,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 02:17:37.881898,1.210396720763934,1.210396720763934,1.1909510441164144,1.1966294521588965,7208112580.43844,1.2052087212724636,1.130515774732208,1.2106589152528264,1.2116301154706666,47.91706461336505,-0.0009712002178401402,-0.00040852589486625854,-0.0005626743229738817,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 03:17:37.881898,1.1966294521588965,1.2329185439114312,1.1966294521588965,1.2233698208639823,22289637982.021873,1.2052087212724636,1.130515774732208,1.2141124228788975,1.2143526015729529,47.91706461336505,-0.00024017869405534853,-0.000358446408665964,0.00011826771461061544,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 04:17:37.881898,1.2233698208639823,1.2233698208639823,1.2044974400600252,1.2146693907765573,31238077991.91709,1.2052087212724636,1.130515774732208,1.214247795380001,1.214416051923815,47.91706461336505,-0.00016825654381391608,-0.0003068943809391317,0.0001386378371252156,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 05:17:37.881898,1.2146693907765573,1.2228986292034882,1.207260462100518,1.2186997303119602,41622926721.53941,1.2052087212724636,1.130515774732208,1.215241229083936,1.2151778819191466,47.91706461336505,6.334716478950675e-05,-0.00021319612286086967,0.0002765432876503764,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 06:17:37.881898,1.2186997303119602,1.2427725067192663,1.2186997303119602,1.2327121963014036,6777017453.935722,1.2052087212724636,1.130515774732208,1.2188871506603494,1.2180030944370819,47.91706461336505,0.000884056223267482,5.049424974871558e-05,0.0008335619735187664,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 07:17:37.881898,1.2327121963014036,1.2327198936506236,1.22648671983612,1.2280140831677986,8567896461.442788,1.2052087212724636,1.130515774732208,1.2206927827649952,1.2194869427375794,47.91706461336505,0.00120584002741575,0.0003173848560897597,0.0008884551713259902,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
2025-03-12 08:17:37.881898,1.2280140831677986,1.2280140831677986,1.1996913733248074,1.2047907255604886,33631118929.166718,1.2052087212724636,1.130515774732208,1.2176793491049867,1.217459007800836,47.91706461336505,0.00022034130415060638,0.0002956414670849304,-7.5300162934324e-05,1.2052087212724636,0.02235287438290927,1.249914470038282,1.1605029725066451,1.1026117220875066e+20,1.7847359230399473e+20,2.3360417840837004e+20,2.8873476451274536e+20,3.6722576845795774e+20,0.025014689148223974,31256529742.426247,0.6985358533212271
